,ABCC4,ABL1,ADAM19,AFG3L2,ANXA2,ANXA2P2,APOC1,APOL4,AREG,ARRDC3,ASF1A,ATF3,ATG4B,ATHL1,ATP6V0D1,ATP6V0E2,BCL11A,BHLHE40,BIN1,BST2,BTG3,C10orf128,C16orf54,C1orf186,C1orf228,C1orf54,C2orf27A,C2orf68,C6orf25,CAD,CCDC152,CCDC42,CCNL1,CD164,CD33,CD69,CD9,CDC42,CDCA7,CDH2,CFHR1,CKS2,CMTM3,COQ10B,CPA3,CPSF6,CPVL,CRHBP,CRYGD,CTNNB1,CXCR4,CXXC1,CYCS,CYP51A1,DLC1,DLK1,DNAJC12,DNTT,DUSP1,DUSP10,DUXAP10,DUXAP8,ELK3,ELOVL6,ENGASE,ERAP2,EZH2,FAIM3,FAM120A,FAM133A,FAM188A,FAM19A2,FAM47E,FHL1,FLT3,FNBP4,FOS,FREM1,FRY,FTH1,GALNT1,GAS2,GIMAP7,GLRX5,GMDS,GNAS,GOLGA8A,GOLGA8B,GOLGA8S,GPKOW,HCST,HDLBP,HERC2P2,HERC2P7,HERC2P9,HES1,HIST1H2AK,HIST1H2BG,HIST2H2AA3+HIST2H2AA4,HIST3H2BB,HLA-E,HNRNPAB,HNRNPD,HNRNPL,HNRNPUL2,HOPX,HTATSF1,HYOU1,ID1,ID2,ID3,IER5,IFITM1,IL1RAP,IRF2BP2,ITGA2B,KCNA3,KIAA0125,KIT,KYNU,LAPTM4B,LDB1,LGALS1,LIMCH1,LINC-PINT,LINC01296,LOC101928834,LOC154761,LRRC70,MAF,MAFIP,MAGED2,MAP4K4,MARCKS,MED4-AS1,MIR221,MMRN1,MPDZ,MPL,MRPL16,MYCN,MYCT1,NCF4,NET1,NFKBIA,NFKBIE,NOG,NUBP1,OGFRL1,PCDH9,PDE4B,PDLIM1,PIEZO2,PLAG1,PLAU,PPIF,PPM1A,PPP1CC,PPP1R14B,PRKAR2B,PRKD2,PRKG1,PROM1,PROSER1,PRSS1,PRSS21,PRSS3,PRSS3P2,PTBP3,PTPRD,PTPRS,QSOX1,RAB31,RANBP9,RGS1,RHOB,RIPK2,RNA5-8S5,ROGDI,RTN4,RXFP1,S100A10,SAT1,SCN2A,SCN9A,SDK2,SDPR,SELL,SELM,SEPP1,11-Sep,SIK1,SLA,SMARCC1,SNHG15,SNHG3,SNHG9,SOCS2,SORT1,SPG20,SPNS1,SQLE,SRM,STAT4,STK17B,STON2,STXBP5,TAGLN2,TCTEX1D1,TEKT4P2,TFRC,TLR3,TOB1,TOMM40,TPSAB1,TPSB2,TPSD1,TRA2B,TSC22D1,TSC22D3,TTC34,TUBB4B,TUBB6,VPREB1,VWF,YBX1,YDJC,YIF1B,YKT6,ZC3H12C,ZFP36L2,ZKSCAN1,ZNF200,ZNF317
OX1302D11,0,5.397391118,0,0,0,0,0,8.027890468,2.581108489,6.166199196,0,0,4.906077364,0,0,0,0,5.30693771,0,8.490545268,0,5.540488887,5.241810833,4.84574227,3.725422363,0,0,7.271886309,5.690950775,0,0,0,6.265206388,7.380062141,7.500406173,10.13718651,0,7.018429684,5.032257338,0,0,6.406604397,0,1.829624304,0,5.008087261,6.349111085,0,0,3.495916184,2.734871427,4.738042455,5.31731348,4.297760959,0,0,0,0,7.71310143,6.438041564,0,0,6.036128443,0,1.72520833,0,6.460132344,0,2.803775794,0,0,0,7.964050141,7.420772157,3.048212474,0,10.96893968,0,0,5.42107845,0,4.959802611,0,0,0,7.754208477,7.121904305,6.525657538,3.342057943,0,0,5.562728551,0,0,0,0,2.428540187,6.857190496,5.18296073,0,5.174959026,1.184447345,6.232444313,5.228829038,0,7.794722395,6.848684933,0,4.225270926,6.252719732,3.584032267,0,9.88447684,0,6.472602712,0,0,5.974981668,1.109681954,0,7.312617475,0,0,0,0,0,0,6.59637584,5.908236402,0,0,0,4.698590896,3.610654238,0,0,0,0,5.851718075,0,6.22049629,3.365716632,7.259509965,0,1.534709891,2.564806677,4.2127623,0,0,0,7.844786246,7.431865356,1.276256505,0,0,0,0,5.215236193,4.600142458,3.551485397,0,0,7.866202849,0,6.927764805,0,5.947036471,7.692235016,5.901656209,0,0,0,6.024657138,4.379598625,8.083391384,0,0,5.448059638,0,0,3.880198175,0,0,0,0,0,6.672099912,5.574771605,0,0,4.024283601,0,0,6.199374435,6.866360047,8.309175927,4.632236515,0,0,4.423631294,0,0,0,0,4.148276918,4.191686104,3.260887053,10.08652604,0,0,0,0,0,3.378085149,0,0,0,7.017441241,7.305995923,7.205446536,0,3.493326444,0,0,0,8.530413394,0,0,0,0,7.29381741,2.614885096,0,0
OX1302E9,5.136140888,0,0,0,0,1.801430269,0,0,0,0,0,0,0,0,7.538611819,0,0,0,0,8.141122953,4.964981864,0,0,1.455474903,2.438248489,8.894040841,0,6.288276042,0,0,0,0,0,0,0,5.767903027,0,6.500897079,7.149473719,0,0,9.815901339,0,2.209875091,6.761033037,1.063583909,6.89255204,0,0,6.102606225,0,0,7.229426667,3.847936747,2.267887148,0,7.668494884,0,1.173787791,0,0,0,0,0,0,0,0,0,0,0,2.528032068,0,0,6.664669324,0,1.151156816,6.438854221,5.543215383,0,0,4.572570464,4.397768895,3.893512165,0,0,8.409696079,2.292374101,1.692493903,4.650572976,0,0,5.596300107,1.588112672,0,0,0,0,0,2.096085507,0,2.36344901,7.555360442,7.343088012,8.890267201,0,0,0,1.017869647,7.486533677,7.697349747,0,0,7.880405422,0,1.984666433,6.70167049,0,4.352275102,0,0,3.836141967,0,8.52451315,0,0,0,6.35252125,0,0,0,6.032660054,2.778879491,0,2.08968318,0,0,0,0,7.195442986,0,0,0,7.35148891,1.922179956,6.066553857,0,0,0,0,0,0,6.660355539,1.233008214,0,0,6.411045562,0,0,0,5.528212673,0,0,0,0,0,6.591996747,0,0,1.136837542,0,0,0,0,2.552691504,7.374907414,0,0,8.915773266,0,6.127280369,5.277207072,0,7.838866333,3.016575752,0,0,3.075519863,2.083803345,0,0,2.524565091,0,0,0,7.151381378,5.900845071,10.02051568,0,1.03765363,2.948830417,0,0,0,0,0,2.403898999,3.921245759,8.528891886,0,5.421453298,0,0,0,0,0,0,0,5.180889984,0,3.84027015,0,6.848565343,0,0,0,4.732381763,0,5.741464186,0,0,0,1.775307719,0,0
OX1302C3_merged,0,0,0,1.721138066,0,0,2.935460699,2.128552916,0,0,0,0,0,0,1.078451252,0,0,4.024433191,0,0,1.145647725,0,2.442008971,0,5.650513264,4.383473565,0,0,3.636878714,0,0,0,1.426531635,2.104422307,0,7.68798705,0,0,0,0,0,2.524340376,0,5.422139866,0,0,2.060422695,0,0,0,1.166646514,0,4.156289223,6.163295015,0,0,4.031093259,0,2.801090065,1.949612589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.615495085,0,0,0,0,0,0,0,0,7.336558634,6.812761171,7.020760598,0,0,0,0,3.915854664,0,1.844014795,0,5.74594851,10.25320865,6.971315294,0,3.213143705,1.074138259,0,0,0,1.826006595,0,0,2.828433732,2.37045571,0,0,0,0,0,0,0,0,0,3.884079429,0,0,0,0,0,0,1.335967334,1.766579238,0,0,7.501264726,7.178771269,0,0,0,0,1.090306314,0,4.200308054,2.577069319,0,0,2.334934994,0,9.50568453,0,0,0,0,0,0,2.158374796,0,0,0,0,0,0,0,0,0,0,1.455782709,0,0,0,0,0,0,0,0,0,0,0,1.329784346,0,0,9.802462169,0,2.987232844,0,0,8.642018442,0,2.068433583,0,0,3.033033713,0,4.06070711,3.044952161,0,0,0,10.20628982,4.997632628,9.919897495,0,6.87440927,0,0,0,0,0,0,0,0,2.414727174,0,0,0,0,1.009786125,0,0,0,0,5.596688153,0,3.73060683,0,0,0,0,0,3.774721536,0,2.144441459,0,0,4.103431094,3.27249583,0,0
OX1302B2_merged,0,1.21650404,0,0,7.731647707,4.746651597,0,2.237018605,0,0,5.286728223,0,0,0,0,0,6.531551669,4.751808713,0,0,0,0,6.495918497,0,5.056659502,1.801554796,4.663434731,0,6.719013176,0,0,0,6.554588052,8.086821132,0,10.08976016,0,4.854794406,6.735741095,0,2.639049405,7.254857884,0,7.431472363,0,1.214389371,0,0,6.966141735,6.313776764,1.990820438,0,0,1.806097132,0,0,7.356734477,0,0,7.159168071,5.743562223,5.690778518,0,1.501588459,4.23449835,0,0,0,6.343024243,0,0,0,8.442088007,3.069119643,3.753091849,5.195263809,4.893885776,0,0,8.216125276,4.041692768,7.636037199,0,0,0,8.266420977,6.829041964,6.607119442,0,0,6.423064045,0,5.218698398,0,6.370332999,0,0,6.664743411,6.797637754,0,5.068843324,0,7.708124774,5.02588626,0,3.519434784,6.352211501,0,5.566256041,8.307057883,0,5.002804716,9.776317366,0,0,0,0,4.67579878,7.213806766,0,0,0,6.699165354,0,7.152659755,0,0,0,6.466196516,0,0,8.448576111,6.068137324,0,0,0,0,0,1.060846229,6.724453997,7.430540583,0,0,4.649668729,5.366222705,5.13626373,3.051247074,0,0,0,4.487152078,0,0,0,0,0,0,0,0,0,6.893616704,0,4.904098401,0,0,7.320231152,0,0,0,0,0,3.549592807,7.513893212,0,0,0,0,2.929075204,0,0,0,0,9.203451172,0,3.922038942,0,0,9.715183444,0,0,5.79727404,0,0,6.532018394,8.336050292,5.704357496,6.728802902,6.79712725,0,0,0,2.901690998,0,0,6.128047233,5.456778041,2.035525345,9.536160627,0,0,7.332437393,0,0,3.01328298,0,0,0,5.05713917,0,10.98175015,0,0,7.964640951,0,0,7.143714775,0,0,0,0,6.216897464,0,0,0
OX1302C11,5.331124725,0,0,0,7.810183171,5.18765075,0,0,0,0,0,7.409183183,0,0,0,0,3.891193343,0,0,8.55693023,0,0,6.236282455,0,4.745242279,0,0,4.417033103,0,0,0,0,3.751939683,5.43369444,0,8.411640909,0,7.332244973,5.915052724,0,0,8.46658144,0,3.177382415,0,5.00634457,0,0,1.365940535,6.835304155,8.785625406,2.535713586,3.17246159,8.039237883,0,0,0,0,5.191921188,7.857049011,0,0,0,0,4.510220756,7.228803789,0,0,3.419172472,0,6.936111983,0,0,0,7.14786681,2.088916797,10.73745237,0,0,8.633276569,4.952168003,5.165603874,0,0,2.714117581,7.058246868,7.892760075,6.726585824,2.877839574,0,9.366769972,4.020559867,5.704122518,0,6.05063669,0,0,0,0,0,2.831723707,6.052298897,6.077576502,5.59637319,3.79546419,9.777642108,0,1.014523317,0,6.534742769,0,0,8.2834928,3.123716444,4.482122155,0,0,6.078898814,5.554683927,0,7.512155087,0,8.274200782,0,0,0,0,0,0,0,0,0,6.271899801,0,4.321275459,0,0,0,0,0,0,0,8.230355345,0,9.008228887,1.34578942,0,0,0,0,6.830644529,6.992394459,1.73961103,0,0,0,0,6.75065583,0,0,0,0,1.181277915,6.534756442,0,0,0,0,0,0,0,0,0,6.236405862,7.584710106,0,0,5.896601968,0,5.312967863,0,0,9.310495096,0,0,0,0,8.09020241,0,0,4.194128961,0,0,0,0,0,6.711481891,7.342471799,5.488483193,2.856216748,0,0,6.340220384,0,5.526066968,0,2.433241977,8.167539514,0,0,0,0,0,0,0,0,0,8.588312437,7.82087447,10.06768585,0,0,0,0,0,2.500216742,0,0,0,0,7.96563266,0,0,0
OX1302H10_merged,0,3.002508591,0,0,6.643406505,3.917600863,0,0,0,6.254815097,5.815663701,8.462009988,0,0,6.719475486,0,5.410447948,5.643482503,0,5.989827612,0,0,6.928583051,0,6.315632224,8.374347914,0,3.476637271,5.472041951,0,0,0,6.400171657,10.19499644,6.550003711,12.11585616,0,6.737566611,8.236622719,0,3.66405599,9.858486101,0,0,0,0,7.095008139,0,0,6.539207117,0,5.063978624,7.163698779,0,0,0,6.756313665,0,8.291485855,8.496897241,4.482511245,4.825067743,4.177498096,0,0,0,4.848677276,0,3.500664943,0,0,0,3.650340828,7.847722512,0,0,10.44153423,0,0,7.943786445,2.366812964,6.314680994,0,0,3.705878959,7.998805561,6.362853686,5.674291584,0,0,7.984781631,5.36995569,4.91703724,0,5.843988025,0,0,0,7.942481549,0,5.519808695,7.201290975,7.304525503,6.1275665,0,7.556729695,6.696748763,0,0,5.922124818,5.537413205,0,8.289263352,3.739129007,4.81810682,2.675955208,0,1.46331864,5.644750261,0,4.966218163,0,5.11167765,0,0,2.293234475,6.652999039,0,7.932373597,0,5.241314567,7.739170003,0,0,3.589028647,0,0,0,0,0,0,6.779032224,7.559545767,0,7.241065196,0,7.113791275,0,0,0,4.311562166,7.451975751,0,0,0,5.72164933,3.956308775,6.856806153,0,0,1.349169726,5.346437856,0,0,0,0,0,0,6.215596538,6.029328039,0,0,7.398593039,3.500464567,5.996705549,0,0,4.886266405,0,1.997596753,7.073370853,0,7.965863959,0,0,0,0,0,0,0,0,0,0,3.048954533,3.413478075,6.066927967,4.169978956,6.944356809,6.893843143,6.253149772,0,2.559107247,0,5.66554377,5.969369324,4.405610869,0,8.635979274,0,5.057286986,6.647218232,0,0,0,0,0,0,3.617950923,5.479935451,9.51451499,1.844633115,0,7.817811657,0,1.270305801,1.117912402,0,4.709180241,0,0,3.674157684,2.840652917,0,0
OX1302H1_merged,0,6.051168341,4.66754418,2.576805215,2.03798,1.284399692,1.791127848,3.507782021,0,0,1.932391656,0,6.257925739,0,1.934118401,0,6.555343858,6.330133261,0,1.646812452,0,9.807129141,9.858008954,0,7.722117812,9.906308405,0,1.388775828,1.732860193,0,0,0,9.030391633,2.754758455,0,4.928944354,2.280001228,8.41247013,0,0,0,9.134895027,1.347692301,8.745412564,2.24400246,0,0,0,2.759146884,5.49442776,0,0,8.152968681,5.790337789,0,0,0,0,9.379564745,2.127207977,0,0,0,0,0,0,7.167167413,0,0,0,6.901772421,0,0,8.533286026,0,0,9.630360829,0,0,7.987281468,0,2.518168239,0,0,0,4.584543206,0,0,0,0,0,0,0,0,0,3.44893842,0,8.031913821,8.491944266,0,2.583384027,0,7.329719834,4.043735309,0,1.681673743,1.260209173,0,0,10.70993864,8.782642831,0,11.5462389,0,7.033689894,0,0,7.453373889,0,2.138916061,9.344646481,0,8.322984398,0,0,0,2.776596983,0,1.639750932,0,3.958261364,3.997863252,0,0,0,0,1.168365884,0,1.808047689,3.24009139,0,0,4.714164243,0,4.485392942,0,6.852086498,0,0,0,0,2.33597004,0,0,0,0,0,0,0,0,7.177550317,0,7.787183419,0,0,0,0,1.810028053,0,0,0,0,1.261094671,3.989857237,1.185451494,0,0,5.161703491,0,2.164828088,5.249165819,8.331433125,9.729339666,0,0,0,0,3.374127689,0,0,0,0,0,6.000398333,8.399885547,0,7.582919566,5.592720194,0,3.561082857,0,0,0,0,7.057232843,6.774393693,0,6.729825941,0,3.321835756,1.348319822,0,0,0,0,0,0,7.193112475,1.796951641,9.383205719,4.168075574,0,0,1.315570241,0,2.367354279,0,0,0,0,3.83356736,2.791127992,0,1.488915526
OX1302F8,0,0,4.570474886,3.79185276,6.675607806,3.762481642,0,7.266329004,0,2.600353618,0,0,0,0,7.792277326,0,4.700074143,1.6840939,2.160224994,8.438655177,0,7.767557087,6.333314414,2.671783332,6.162779976,7.548375472,0,0,5.628304784,0,0,0,0,5.317931478,7.514785473,7.390939321,0,7.407916874,0,0,0,7.170679706,7.229129946,7.441937591,0,1.594000928,0,8.434108432,0,3.945962556,0,7.282640744,5.837011547,8.928338395,0,0,0,0,7.076975258,7.04591447,0,0,5.368969024,0,5.767944279,0,0,0,6.891989741,0,0,0,0,0,1.68225938,0,1.732013469,5.246193945,0,6.394249357,0,7.046942634,0,0,0,7.460128033,5.997685796,6.416007195,3.805819879,0,7.257818868,3.491898419,3.483710984,0,4.386797933,0,0,0,6.473627977,0,8.141793543,0,6.054702057,5.729084372,0,7.39696724,7.810404214,0,0,7.731575781,0,0,9.919194484,0,0,0,0,7.351772141,0,0,7.770351728,3.357457128,0,0,0,1.459573307,5.598163317,0,7.236439107,0,0,7.847476404,0,0,0,0,8.431791062,0,7.680661484,7.303135842,0,0,6.128115856,0,7.845615898,0,0,7.5104823,0,0,3.137357104,8.395131057,0,0,0,0,0,3.342785664,0,1.817467467,0,0,7.243311478,0,0,0,0,0,0,0,0,0,0,0,7.401080654,0,5.145100477,5.550659552,0,8.152527922,8.331166915,0,0,0,5.131937968,0,0,5.825668322,0,0,0,0,0,6.986551636,9.244850532,0,7.276730207,8.422519335,5.58107971,4.692489804,0,0,0,0,1.404665439,3.898326161,4.081906158,10.04900921,0,0,2.120132976,0,0,0,0,0,0,6.43516914,0,8.442961574,3.499316136,0,0,0,0,0,0,0,0,0,3.442341898,0,0,0
OX1302F11,6.633164273,0,0,0,6.493433732,4.029360041,0,7.685490586,1.514757501,0,0,0,0,0,7.876071995,6.480189602,2.895370411,1.817705767,0,6.486930035,3.803869384,0,5.344756083,0,0,0,0,5.051824836,5.799462014,0,0,0,0,9.082609204,4.937144789,10.08136561,0,5.334983574,0,0,3.391671677,9.388343787,1.218183533,1.88526384,9.473804008,3.905331044,7.711393579,0,0,4.416265872,0,5.77186484,5.692254004,8.067646065,4.549454883,0,0,0,0,6.251507751,0,0,0,1.456316264,0,0,7.044518655,0,0,0,3.59421077,0,0,0,0,0,1.937263211,5.606780291,0,6.637298756,0,0,0,0,0,7.76363995,5.163410416,4.923950867,0,0,7.78088961,4.544533813,4.744628111,0,5.855575394,0,0,2.449546088,0,0,0,5.473770463,5.101670822,5.220887879,0,0,4.403718899,3.371330302,0,0,0,0,7.456258498,0,1.338127087,5.431694496,0,5.029898855,0,0,7.287133158,6.711557255,0,0,0,0,0,0,0,0,0,2.86930574,0,0,4.495968033,0,4.08116792,0,6.212517493,6.80041424,7.66461992,0,7.815981021,7.373181652,6.69950734,0,0,0,0,0,0,7.01037711,0,0,0,0,3.237831026,6.05749796,0,4.610819417,0,0,0,0,0,5.133084404,0,0,5.045749012,4.063770153,0,0,5.924556907,0,0,0,0,7.460056263,0,7.099972278,0,0,0,0,3.858722301,0,0,0,0,0,3.9695241,0,0,4.973336833,7.905379962,6.949043084,6.309020888,5.373659841,5.808029071,6.670041282,0,7.55475802,0,0,3.649630769,3.219702868,1.175170739,9.70526582,0,0,6.803773555,0,0,0,4.703692398,5.397376762,4.314781926,3.347937617,0,4.4539738,0,8.351590045,0,0,0,8.436863424,0,5.79615324,0,0,0,2.409197033,0,5.075613792
OX1302B8,0,5.08306055,0,5.08881607,8.904965851,6.193746045,0,6.920038697,7.468318871,7.084378166,0,0,0,0,0,0,0,6.553633756,0,7.894028444,0,0,6.346952734,4.616465133,0,0,3.63019007,4.436319331,2.565390949,0,0,0,8.334503091,8.697622068,8.273719732,11.04990866,0,8.237581407,0,0,0,7.404831095,0,3.095230878,0,5.064416913,7.707173315,7.272216683,0,6.765569591,0,0,0,3.807293116,0,0,0,0,5.950767417,6.983621182,4.936228644,4.038637259,0,0,0,0,0,0,6.422621369,0,0,0,0,0,5.587007554,4.958510091,9.972577975,0,0,7.746720713,4.9965951,0,0,0,0,7.777062333,3.36205415,2.078192313,4.807375409,0,8.01660206,2.091709375,0,0,0,0,0,0,5.461434235,0,7.457573935,3.254189405,7.37040193,7.35540811,0,7.033957326,0,3.496011123,0,7.628509224,5.352139181,0,10.18028557,6.719955084,0,0,0,5.294757652,0,0,6.579104654,0,10.05379262,0,0,0,4.703645338,0,6.394122481,0,0,3.531784982,0,0,0,0,2.270357315,0,0,8.404178942,0,0,8.035059109,0,7.350345176,0,5.317904202,7.831253125,3.19926305,0,0,4.753463297,0,0,6.847321049,0,0,0,0,0,3.679069873,4.160176532,5.560426308,0,3.927372293,7.19135698,3.039354333,4.664926622,6.541111971,3.700039516,0,0,7.298196572,3.319402795,7.961962165,0,0,5.901124843,0,5.764708643,0,0,7.224961609,4.860855596,0,0,7.879529695,8.399896941,0,0,5.961968757,0,0,5.22197138,8.304824798,8.548639916,1.930023495,7.816658444,0,0,0,4.155653053,0,5.839052954,4.175416308,4.513815044,0,9.034275622,0,1.6282977,5.890795959,0,6.852802139,3.144425137,0,0,0,4.704661586,6.755080223,10.95688987,0,0,0,0,0,8.284693423,0,0,0,4.961237717,7.376173992,1.282621686,0,0
OX1302A3,1.658329034,4.311941846,5.986462763,0,9.017512321,6.230509011,0,3.930329384,0,0,0,7.374134097,0,0,0,0,7.667669406,7.390994278,2.653531771,7.985239194,0,0,0,0,3.452289732,3.646868669,3.334377697,2.527530081,0,0,0,0,8.424705316,0,1.643529067,12.19754521,7.963076141,7.660215552,0,0,3.119366461,8.441594061,3.583308238,6.690615953,0,3.765681145,8.245903456,8.268112226,0,5.741403559,0,0,2.266187987,5.211420175,0,0,0,0,9.638123858,7.375880067,5.142916756,4.890660345,0,0,0,0,0,0,5.132883511,0,0,0,8.421921401,7.559411638,0,4.853254053,12.08339691,0,0,10.50485203,0,8.360644672,0,0,0,5.553372602,6.432423229,5.249547207,6.69108643,0,6.023617683,0,0,4.944183216,0,0,0,8.342787433,7.059142821,0,4.480583746,5.717216981,7.788542665,3.404882128,0,7.740632532,0,0,7.488998568,0,0,5.092774465,9.253160558,1.96885188,6.983600783,0,0,0,0,0,8.612683896,0,1.876776295,0,6.33531671,5.547074993,0,0,4.907788202,0,2.205782928,4.125496073,0,0,0,0,4.699437704,0,8.071569622,8.807903757,0,2.130058706,0,0,8.97956518,0,0,0,6.963946471,5.057028098,0,0,4.317438785,0,0,0,3.775484093,0,0,0,0,4.002453073,4.153723367,4.584091357,5.574632852,5.564346213,4.831004801,5.258637713,7.142571324,0,0,0,9.56817297,0,7.899745139,0,1.249911542,3.715495388,0,5.829377605,8.324670187,6.980238136,10.0727534,0,6.19213829,0,0,0,0,3.674967581,6.929832872,0,0,0,0,0,6.136711462,7.299641849,0,5.541139508,0,0,0,7.998508962,6.475839714,6.849315606,5.678650367,9.366250762,0,0,8.485899673,0,0,0,0,0,0,1.302540201,7.108966608,8.033056274,0,3.390118814,8.063887023,0,0,6.556320122,2.615035206,0,0,4.735666444,8.36948858,0,0,6.081626412
OX1302E3,0,0,0,0,8.460164488,5.929435546,0,0,5.200737568,0,0,0,0,0,7.365910216,0,5.059242894,0,0,8.390282266,4.668373383,0,5.89797366,6.39554723,0,0,0,7.058766886,1.804598435,3.263490597,0,0,5.311664152,3.815678709,0,9.968393811,0,6.906185591,1.9221279,0,0,7.939987609,0,0,4.08827607,1.527399994,0,0,0,4.772303216,7.507370629,2.423349249,6.724606924,7.074090217,0,0,0,0,6.67351153,4.988419753,0,0,0,0,0,0,2.48666867,0,5.400423059,0,4.637564685,0,0,0,0,2.860448936,7.805241112,0,0,7.862648455,5.339578082,0,0,7.145301122,0,7.071720896,0,0,0,0,1.859046219,0,4.004623043,2.051691296,6.025540315,0,0,0,0,0,3.158471004,6.032145468,9.009397067,5.567291986,0,0,7.969854109,0,1.295713734,0,0,0,10.18654719,2.411391768,5.118167698,0,0,3.921459431,0,0,0,0,10.48808941,0,0,0,0,0,0,0,0,0,3.799795957,0,0,0,0,0,6.382556547,0,0,0,7.724055933,0,7.19599489,0,0,0,0,0,0,6.009359091,0,0,0,4.574340588,0,0,4.730722122,6.696429936,0,0,1.508025212,0,0,0,0,0,5.107936765,0,0,0,6.460172533,0,0,0,0,3.965961422,2.116937321,7.963329631,5.516087551,0,0,0,0,0,6.875158485,10.04804506,0,0,0,0,0,4.03638655,6.12566942,6.87618821,7.001887341,0,6.05704841,5.812207131,0,0,0,0,6.931608689,2.449571675,5.719962236,9.712834405,0,0,8.43160789,0,0,0,0,0,0,7.345145788,4.680950278,9.008458467,0,3.126011676,0,0,0,7.844391111,0,0,0,0,7.651084512,3.991295134,0,2.65109672
OX1302A1_merged,3.606869681,0,4.467759938,0,2.2247447,0,0,4.4104507,0,2.991428063,0,0,0,0,0,0,4.897091481,4.447137121,7.035049832,2.248614652,8.232975311,8.274257177,5.672067824,0,4.719417324,9.233299031,0,4.242116795,3.127300628,0,0,0,8.485152722,9.425595674,0,10.41593449,0,6.629723881,2.414817586,0,0,2.396847223,6.698432737,2.031612307,0,6.659668941,0,8.878758626,0,6.235633016,0,0,6.471739567,6.645426418,0,0,8.00960626,0,8.520654258,0,3.927763107,5.17020474,0,0,0,0,5.533001094,0,6.263537852,0,0,0,4.206129022,5.046599192,0,0,8.429734278,0,0,9.130191879,0,10.7525238,0,0,0,6.99732493,7.217249228,7.432426257,3.971411957,0,0,1.26603423,5.030436299,0,5.582770254,3.844289742,0,8.466259275,9.504287249,0,7.784107185,0,0,4.67062849,0,8.226777644,0,0,7.558921575,10.81566278,6.510913032,0,8.682513832,0,5.501283842,0,0,5.058814666,0,0,8.392782311,0,0,0,6.289808301,4.875852546,0,0,0,0,0,8.218580904,0,0,0,7.267548196,5.713241015,0,7.182439392,7.815898381,0,8.14870695,3.377366843,1.158954672,9.506325396,6.753328613,0,0,0,0,0,2.838236566,5.471585172,0,0,0,0,7.420535896,0,0,0,5.500604821,0,0,0,0,0,0,6.421839414,0,0,0,7.234068485,0,0,0,0,0,5.91448159,10.11003811,0,0,8.85991236,0,3.275924678,0,0,8.016154367,0,8.255142052,4.99180635,0,0,0,1.007334309,5.829497347,6.184721765,8.519119675,0,4.717796244,0,0,0,4.481988665,7.204750591,6.142749671,4.42105488,7.325450402,0,0,4.857012617,0,0,0,0,0,0,6.726417406,7.48281644,11.90964358,3.447949678,3.138921099,1.152764749,0,0,4.944908932,0,0,0,0,7.709894786,0,0,0
OX1302C1,0,0,0,6.385571513,0,0,10.15515641,3.788456705,0,6.579048918,6.117232298,0,0,0,0,0,0,0,0,0,5.392163936,0,0,0,0,0,0,0,1.568862048,0,0,0,6.093224589,8.231623482,0,0,0,5.710733566,0,0,0,9.618715038,0,8.045285104,0,0,8.770483158,0,0,4.705393472,0,0,7.088272557,3.144187949,4.219490178,0,7.140311237,0,7.460993853,7.066141948,3.572202064,0,0,7.201299903,0,0,0,0,6.070445443,0,0,0,0,0,0,5.50485829,8.593329071,0,0,8.822000418,6.734740481,0,0,0,0,8.910593661,2.43662221,4.101135772,0,0,0,0,6.920537487,2.253360223,7.43182696,0,6.514433112,0,5.462726037,1.895888011,0,7.591084238,4.236111017,6.138910522,2.457631802,0,0,4.825082769,0,6.096854911,3.611031503,0,2.230237665,0,4.936269463,3.504881681,0,0,5.791184624,8.482413591,6.476815901,6.637808127,0,0,0,4.169545007,0,0,0,0,0,4.943027157,0,0,0,0,0,0,0,7.480596207,0,0,7.676309264,5.540359253,8.651099417,0,0,0,0,0,0,6.328762869,0,0,0,0,0,3.310253852,0,6.186383945,0,0,0,0,0,0,0,0,6.393090676,0,0,4.950419524,0,4.340795802,0,2.966654601,5.823061904,7.103090096,0,7.45033163,0,0,10.44658845,0,5.538164924,0,0,0,0,3.679643565,1.920351967,0,0,6.98485366,4.874165718,7.878632033,0,0,0,5.70778837,0,0,6.344564775,0,6.634707773,5.51572563,0,0,0,0,8.136302981,0,0,3.066282471,0,0,0,7.483684032,9.117801415,8.084537654,0,0,0,0,0,9.605558147,0,0,0,0,8.833436132,4.701665595,0,0
